entry_id,source_entry_id,person_id,normalization input,normalized_name,name_order,name_type,title_key,parsed_title,parsed_first,parsed_last,parsed_postnominals,parsed_occupation,parsed_affiliation,parsed_location,parsed_notes,listed as,book,author,edition,year
Equiano-Interesting-8-0012,Equiano-Interesting-8-0012,Equiano-Interesting-8-0012,Rev. Mr. Atkinson of Leeds,Rev. Mr. Atkinson of Leeds,first-last,personal,,Rev. Mr.,,Atkinson,,,,Leeds,,Rev. Mr. Atkinson of Leeds,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0013,Equiano-Interesting-8-0013,Equiano-Interesting-8-0013,Mr. Audley,Mr. Audley,first-last,personal,,Mr.,,Audley,,,,,,Mr. Audley,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0014,Equiano-Interesting-8-0014,Equiano-Interesting-8-0014,"---Atkinson, Esq.",---- Atkinson Esq.,first-last,bare,,,----,Atkinson,Esq,,,,,"---Atkinson, Esq.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0015,Equiano-Interesting-8-0015,Equiano-Interesting-8-0015,"Rev. Mr. Astley, of Chesterfield",Rev. Mr. Astley of Chesterfield,first-last,personal,,Rev. Mr.,,Astley,,,,Chesterfield,,"Rev. Mr. Astley, of Chesterfield",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0016,Equiano-Interesting-8-0016,Equiano-Interesting-8-0016,The Duke of Bedford,Duke of Bedford,first-last,titled,duke of bedford,Duke of Bedford,,,,,,,,The Duke of Bedford,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0017,Equiano-Interesting-8-0017,Equiano-Interesting-8-0017,The Duchess of Buccleugh,Duchess of Buccleugh,first-last,titled,duchess of buccleugh,Duchess of Buccleugh,,,,,,,,The Duchess of Buccleugh,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0018,Equiano-Interesting-8-0018,Equiano-Interesting-8-0018,The Lord Bishop of Bangor,Lord Bishop of Bangor,first-last,titled,lord bishop of bangor,Lord Bishop of Bangor,,,,,,,,The Lord Bishop of Bangor,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0019,Equiano-Interesting-8-0019,Equiano-Interesting-8-0019,Lord Belgrave,Lord Belgrave,first-last,titled,lord belgrave,Lord Belgrave,,,,,,,,Lord Belgrave,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0020,Equiano-Interesting-8-0020,Equiano-Interesting-8-0020,Rev. Dr Baker,Rev. Dr. Baker,first-last,personal,,Rev. Dr.,,Baker,,,,,,Rev. Dr Baker,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0021,Equiano-Interesting-8-0021,Equiano-Interesting-8-0021,Mrs. Baker,Mrs. Baker,first-last,personal,,Mrs.,,Baker,,,,,,Mrs. Baker,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0022,Equiano-Interesting-8-0022,Equiano-Interesting-8-0022,"Matthew Baillie, M.D.",Matthew Baillie M. D.,first-last,bare,,,Matthew,Baillie,,,,M.D,,"Matthew Baillie, M.D.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0023,Equiano-Interesting-8-0023,Equiano-Interesting-8-0023,Mrs. Baillie,Mrs. Baillie,first-last,personal,,Mrs.,,Baillie,,,,,,Mrs. Baillie,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0024,Equiano-Interesting-8-0024,Equiano-Interesting-8-0024,Miss Baillie,Miss Baillie,first-last,personal,,Miss,,Baillie,,,,,,Miss Baillie,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0025,Equiano-Interesting-8-0025,Equiano-Interesting-8-0025,Miss J. Baillie,Miss J. Baillie,first-last,personal,,Miss,J.,Baillie,,,,,,Miss J. Baillie,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0026,Equiano-Interesting-8-0026,Equiano-Interesting-8-0026,"Wm. Bliss, of Birmingham",William Bliss of Birmingham,first-last,bare,,,William,Bliss,,,,Birmingham,,"Wm. Bliss, of Birmingham",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0027,Equiano-Interesting-8-0027,Equiano-Interesting-8-0027,"David Barclay, Esq.",David Barclay Esq.,first-last,bare,,,David,Barclay,Esq,,,,,"David Barclay, Esq.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0028,Equiano-Interesting-8-0028,Equiano-Interesting-8-0028,Mrs. Raynes,Mrs. Raynes,first-last,personal,,Mrs.,,Raynes,,,,,,Mrs. Raynes,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0029,Equiano-Interesting-8-0029,Equiano-Interesting-8-0029,Mr. Thomas Bellamy,Mr. Thomas Bellamy,first-last,personal,,Mr.,Thomas,Bellamy,,,,,,Mr. Thomas Bellamy,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0030,Equiano-Interesting-8-0030,Equiano-Interesting-8-0030,Admiral George Balfour,Adm. George Balfour,first-last,personal,,Adm.,George,Balfour,,,,,,Admiral George Balfour,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0031,Equiano-Interesting-8-0031,Equiano-Interesting-8-0031,Mr. J. Benjafield,Mr. J. Benjafield,first-last,personal,,Mr.,J.,Benjafield,,,,,,Mr. J. Benjafield,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0032,Equiano-Interesting-8-0032,Equiano-Interesting-8-0032,Mr. Bensley,Mr. Bensley,first-last,personal,,Mr.,,Bensley,,,,,,Mr. Bensley,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0033,Equiano-Interesting-8-0033,Equiano-Interesting-8-0033,Rev. Mr. Bently,Rev. Mr. Bentley,first-last,personal,,Rev. Mr.,,Bentley,,,,,,Rev. Mr. Bently,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0034,Equiano-Interesting-8-0034,Equiano-Interesting-8-0034,Mr. Thomas Bently,Mr. Thomas Bentley,first-last,personal,,Mr.,Thomas,Bentley,,,,,,Mr. Thomas Bently,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0035,Equiano-Interesting-8-0035,Equiano-Interesting-8-0035,"Sir John Berney, Bart.",Sir John Berney Bart.,first-last,personal,,Sir,John,Berney,Bart,,,,,"Sir John Berney, Bart.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0036,Equiano-Interesting-8-0036,Equiano-Interesting-8-0036,"Alexander Blair, Esq.",Alexander Blair Esq.,first-last,bare,,,Alexander,Blair,Esq,,,,,"Alexander Blair, Esq.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0037,Equiano-Interesting-8-0037,Equiano-Interesting-8-0037,"Sir Brooke Boothby, of Ashborne",Sir Brooke Boothby of Ashbourne,first-last,personal,,Sir,Brooke,Boothby,,,,Ashbourne,,"Sir Brooke Boothby, of Ashborne",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0038,Equiano-Interesting-8-0038,Equiano-Interesting-8-0038,Mrs. E. Boverie,Mrs. E. Boverie,first-last,personal,,Mrs.,E.,Boverie,,,,,,Mrs. E. Boverie,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0039,Equiano-Interesting-8-0039,Equiano-Interesting-8-0039,Alderman Boydell,Alderman Boydell,first-last,personal,,Alderman,,Boydell,,,,,,Alderman Boydell,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0040,Equiano-Interesting-8-0040,Equiano-Interesting-8-0040,Mr. Beanson of Doncaster,Mr. Beanson of Doncaster,first-last,personal,,Mr.,,Beanson,,,,Doncaster,,Mr. Beanson of Doncaster,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0041,Equiano-Interesting-8-0041,Equiano-Interesting-8-0041,"F. J. Brown, Esq. M.P.",F. J. Brown Esq. M. P.,first-last,bare,,,F. J.,Brown,,,,Esq. M.P,,"F. J. Brown, Esq. M.P.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0042,Equiano-Interesting-8-0042,Equiano-Interesting-8-0042,Dr. Brown of Sheffield,Dr. Brown of Sheffield,first-last,personal,,Dr.,,Brown,,,,Sheffield,,Dr. Brown of Sheffield,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0043,Equiano-Interesting-8-0043,Equiano-Interesting-8-0043,Rev. Mr. Burgess of Durham,Rev. Mr. Burgess of Durham,first-last,personal,,Rev. Mr.,,Burgess,,,,Durham,,Rev. Mr. Burgess of Durham,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0044,Equiano-Interesting-8-0044,Equiano-Interesting-8-0044,"Edward Burch, Esq. R.A.",Edward Burch Esq. R. A.,first-last,bare,,,Edward,Burch,,,,Esq. R.A,,"Edward Burch, Esq. R.A.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0045,Equiano-Interesting-8-0045,Equiano-Interesting-8-0045,"----Buxton, Esq. of Leicester",---- Buxton Esq. of Leicester,first-last,bare,,,----,Buxton,,,,Leicester,,"----Buxton, Esq. of Leicester",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0046,Equiano-Interesting-8-0046,Equiano-Interesting-8-0046,Rt. Hon. Lord Cathcart,Right Hon. Lord Cathcart,first-last,titled,lord cathcart,Right Hon. Lord Cathcart,,,,,,,,Rt. Hon. Lord Cathcart,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0047,Equiano-Interesting-8-0047,Equiano-Interesting-8-0047,Lord Bishop of Chester,Lord Bishop of Chester,first-last,titled,lord bishop of chester,Lord Bishop of Chester,,,,,,,,Lord Bishop of Chester,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0048,Equiano-Interesting-8-0048,Equiano-Interesting-8-0048,Hon. H. S. Conway,Hon. H. S. Conway,first-last,personal,,Hon.,H. S.,Conway,,,,,,Hon. H. S. Conway,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0049,Equiano-Interesting-8-0049,Equiano-Interesting-8-0049,Lady Almir[?]a Carpenter,Lady Almira Carpenter,first-last,titled,lady almira carpenter,Lady Almira Carpenter,,,,,,,,Lady Almir[?]a Carpenter,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0050,Equiano-Interesting-8-0050,Equiano-Interesting-8-0050,Captain John Clarkson of the Royal Navy,Capt. John Clarkson of the Royal Navy,first-last,personal,,Capt.,John,Clarkson the Royal Navy,,,,,of the Royal Navy,Captain John Clarkson of the Royal Navy,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0051,Equiano-Interesting-8-0051,Equiano-Interesting-8-0051,Rev. Tho. Clarkson,Rev. Thomas Clarkson,first-last,personal,,Rev.,Thomas,Clarkson,,,,,,Rev. Tho. Clarkson,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0052,Equiano-Interesting-8-0052,Equiano-Interesting-8-0052,Rev. Mr. Carlow of Mansfield,Rev. Mr. Carlow of Mansfield,first-last,personal,,Rev. Mr.,,Carlow,,,,Mansfield,,Rev. Mr. Carlow of Mansfield,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0053,Equiano-Interesting-8-0053,Equiano-Interesting-8-0053,Mrs. Chambers of Derby,Mrs. Chambers of Derby,first-last,personal,,Mrs.,,Chambers,,,,Derby,,Mrs. Chambers of Derby,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0054,Equiano-Interesting-8-0054,Equiano-Interesting-8-0054,Tho. Clark of Northampton,Thomas Clark of Northampton,first-last,bare,,,Thomas,Clark,,,,Northampton,,Tho. Clark of Northampton,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0055,Equiano-Interesting-8-0055,Equiano-Interesting-8-0055,"Tho. Cooper, Esq. of Manchester",Thomas Cooper Esq. of Manchester,first-last,bare,,,Thomas,Cooper,,,,Manchester,,"Tho. Cooper, Esq. of Manchester",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0056,Equiano-Interesting-8-0056,Equiano-Interesting-8-0056,"Richard Cosway, Esq.",Richard Cosway Esq.,first-last,bare,,,Richard,Cosway,Esq,,,,,"Richard Cosway, Esq.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0057,Equiano-Interesting-8-0057,Equiano-Interesting-8-0057,"William B. Craston, of Tewksbury",William B. Crafton of Tewkesbury,first-last,bare,,,William,B. Crafton,,,,Tewkesbury,,"William B. Craston, of Tewksbury",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0058,Equiano-Interesting-8-0058,Equiano-Interesting-8-0058,"Alderman Curtis, M.P.",Alderman Curtis M. P.,first-last,personal,,Alderman,,Curtis,,,,M.P,,"Alderman Curtis, M.P.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0059,Equiano-Interesting-8-0059,Equiano-Interesting-8-0059,The Earl of Darthmouth,Earl of Dartmouth,first-last,titled,earl of dartmouth,Earl of Dartmouth,,,,,,,,The Earl of Darthmouth,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0060,Equiano-Interesting-8-0060,Equiano-Interesting-8-0060,The Earl of Derby,Earl of Derby,first-last,titled,earl of derby,Earl of Derby,,,,,,,,The Earl of Derby,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0061,Equiano-Interesting-8-0061,Equiano-Interesting-8-0061,"Thomas Digges, Esq. of America",Thomas Digges Esq. of America,first-last,bare,,,Thomas,Digges,,,,America,,"Thomas Digges, Esq. of America",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0062,Equiano-Interesting-8-0062,Equiano-Interesting-8-0062,"Sir William Dolben, Bart.",Sir William Dolben Bart.,first-last,personal,,Sir,William,Dolben,Bart,,,,,"Sir William Dolben, Bart.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0063,Equiano-Interesting-8-0063,Equiano-Interesting-8-0063,"John English Dolben, Esq.",John English Dolben Esq.,first-last,bare,,,John,English Dolben,Esq,,,,,"John English Dolben, Esq.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0064,Equiano-Interesting-8-0064,Equiano-Interesting-8-0064,Mrs. Dolben,Mrs. Dolben,first-last,personal,,Mrs.,,Dolben,,,,,,Mrs. Dolben,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0065,Equiano-Interesting-8-0065,Equiano-Interesting-8-0065,Rev. C. E. De Coetlogon,Rev. C. E. De Coetlogon,first-last,personal,,Rev.,C. E.,De Coetlogon,,,,,,Rev. C. E. De Coetlogon,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0066,Equiano-Interesting-8-0066,Equiano-Interesting-8-0066,"John Delemain, Esq.",John Delamain Esq.,first-last,bare,,,John,Delamain,Esq,,,,,"John Delemain, Esq.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0067,Equiano-Interesting-8-0067,Equiano-Interesting-8-0067,Dr. William Dickforth,Dr. William Dickforth,first-last,personal,,Dr.,William,Dickforth,,,,,,Dr. William Dickforth,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0068,Equiano-Interesting-8-0068,Equiano-Interesting-8-0068,Mr. Charles Dilly,Mr. Charles Dilly,first-last,personal,,Mr.,Charles,Dilly,,,,,,Mr. Charles Dilly,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0069,Equiano-Interesting-8-0069,Equiano-Interesting-8-0069,"Andrew Drummond, Esq.",Andrew Drummond Esq.,first-last,bare,,,Andrew,Drummond,Esq,,,,,"Andrew Drummond, Esq.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0070,Equiano-Interesting-8-0070,Equiano-Interesting-8-0070,Rev. Mr. William Dunn,Rev. Mr. William Dunn,first-last,personal,,Rev. Mr.,William,Dunn,,,,,,Rev. Mr. William Dunn,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0071,Equiano-Interesting-8-0071,Equiano-Interesting-8-0071,"Rev. Mr. James Dyer, Devizes",Rev. Mr. James Dyer Devizes,first-last,personal,,Rev. Mr.,James,Dyer,,,,Devizes,,"Rev. Mr. James Dyer, Devizes",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0072,Equiano-Interesting-8-0072,Equiano-Interesting-8-0072,The Earl of Essex,Earl of Essex,first-last,titled,earl of essex,Earl of Essex,,,,,,,,The Earl of Essex,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0073,Equiano-Interesting-8-0073,Equiano-Interesting-8-0073,The Countess of Essex,Countess of Essex,first-last,titled,countess of essex,Countess of Essex,,,,,,,,The Countess of Essex,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0074,Equiano-Interesting-8-0074,Equiano-Interesting-8-0074,"Sir Gilbert Elliot, Bart.",Sir Gilbert Elliot Bart.,first-last,personal,,Sir,Gilbert,Elliot,Bart,,,,,"Sir Gilbert Elliot, Bart.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0075,Equiano-Interesting-8-0075,Equiano-Interesting-8-0075,"WmEddis,Esq. of Durham",William Eddis Esq. of Durham,first-last,bare,,,William,Eddis,,,,Durham,,"WmEddis,Esq. of Durham",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0076,Equiano-Interesting-8-0076,Equiano-Interesting-8-0076,Lady Ann Erskine,Lady Ann Erskine,first-last,titled,lady ann erskine,Lady Ann Erskine,,,,,,,,Lady Ann Erskine,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0077,Equiano-Interesting-8-0077,Equiano-Interesting-8-0077,"G. Noel Edwards, Esq. M.P.",G. Noel Edwards Esq. M. P.,first-last,bare,,,G.,Noel Edwards,,,,Esq. M.P,,"G. Noel Edwards, Esq. M.P.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0078,Equiano-Interesting-8-0078,Equiano-Interesting-8-0078,Rev. Mr. John Eyre,Rev. Mr. John Eyre,first-last,personal,,Rev. Mr.,John,Eyre,,,,,,Rev. Mr. John Eyre,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0079,Equiano-Interesting-8-0079,Equiano-Interesting-8-0079,Mary Ann Fothergill of York,Mary Ann Fothergill of York,first-last,bare,,,Mary,Ann Fothergill,,,,York,,Mary Ann Fothergill of York,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0080,Equiano-Interesting-8-0080,Equiano-Interesting-8-0080,Rev. Mr. Foster,Rev. Mr. Foster,first-last,personal,,Rev. Mr.,,Foster,,,,,,Rev. Mr. Foster,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0081,Equiano-Interesting-8-0081,Equiano-Interesting-8-0081,"Richard Fishwick, Esq. of Newcastle",Richard Fishwick Esq. of Newcastle,first-last,bare,,,Richard,Fishwick,,,,Newcastle,,"Richard Fishwick, Esq. of Newcastle",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0082,Equiano-Interesting-8-0082,Equiano-Interesting-8-0082,The Earl of Gainsborough,Earl of Gainsborough,first-last,titled,earl of gainsborough,Earl of Gainsborough,,,,,,,,The Earl of Gainsborough,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0083,Equiano-Interesting-8-0083,Equiano-Interesting-8-0083,The Earl of Grosvenor,Earl of Grosvenor,first-last,titled,earl of grosvenor,Earl of Grosvenor,,,,,,,,The Earl of Grosvenor,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0084,Equiano-Interesting-8-0084,Equiano-Interesting-8-0084,Rt. Hon. Visc. Gallway,Right Hon. Visc. of Gallway,first-last,titled,visc. of gallway,Right Hon. Visc. of Gallway,,,,,,,,Rt. Hon. Visc. Gallway,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0085,Equiano-Interesting-8-0085,Equiano-Interesting-8-0085,Rt. Hon. Viscountess Gallway,Right Hon. Viscountess of Gallway,first-last,titled,viscountess of gallway,Right Hon. Viscountess of Gallway,,,,,,,,Rt. Hon. Viscountess Gallway,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0086,Equiano-Interesting-8-0086,Equiano-Interesting-8-0086,Mrs. Garrick,Mrs. Garrick,first-last,personal,,Mrs.,,Garrick,,,,,,Mrs. Garrick,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0087,Equiano-Interesting-8-0087,Equiano-Interesting-8-0087,"W. P. Gilliess, Esq.",W. P. Gilliess Esq.,first-last,bare,,,W. P.,Gilliess,Esq,,,,,"W. P. Gilliess, Esq.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0088,Equiano-Interesting-8-0088,Equiano-Interesting-8-0088,"John Grove, Esq.",John Grove Esq.,first-last,bare,,,John,Grove,Esq,,,,,"John Grove, Esq.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0089,Equiano-Interesting-8-0089,Equiano-Interesting-8-0089,"Sir Phillip Gibbes, Bart.",Sir Phillip Gibbes Bart.,first-last,personal,,Sir,Phillip,Gibbes,Bart,,,,,"Sir Phillip Gibbes, Bart.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0090,Equiano-Interesting-8-0090,Equiano-Interesting-8-0090,"Wm. Green,Esq. of Newcastle",William Green Esq. of Newcastle,first-last,bare,,,William,Green,,,,Newcastle,,"Wm. Green,Esq. of Newcastle",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0091,Equiano-Interesting-8-0091,Equiano-Interesting-8-0091,"Dr. Greive, of ditto",Dr. Greive,first-last,personal,,Dr.,,Greive,,,,,ditto,"Dr. Greive, of ditto",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0092,Equiano-Interesting-8-0092,Equiano-Interesting-8-0092,Mrs. Guerin,Mrs. Guerin,first-last,personal,,Mrs.,,Guerin,,,,,,Mrs. Guerin,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0093,Equiano-Interesting-8-0093,Equiano-Interesting-8-0093,Rev. Mr. Gwinnup,Rev. Mr. Gwinnup,first-last,personal,,Rev. Mr.,,Gwinnup,,,,,,Rev. Mr. Gwinnup,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0094,Equiano-Interesting-8-0094,Equiano-Interesting-8-0094,The Earl of Hopetoun,Earl of Hopetoun,first-last,titled,earl of hopetoun,Earl of Hopetoun,,,,,,,,The Earl of Hopetoun,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0095,Equiano-Interesting-8-0095,Equiano-Interesting-8-0095,Rt. Hon. Lord Hawke,Right Hon. Lord Hawke,first-last,titled,lord hawke,Right Hon. Lord Hawke,,,,,,,,Rt. Hon. Lord Hawke,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0096,Equiano-Interesting-8-0096,Equiano-Interesting-8-0096,Rt. Hon. Countess of Harrington,Right Hon. Countess of Harrington,first-last,titled,countess of harrington,Right Hon. Countess of Harrington,,,,,,,,Rt. Hon. Countess of Harrington,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0097,Equiano-Interesting-8-0097,Equiano-Interesting-8-0097,Rt. Hon. Dowager Countess of Huntingdon,Right Hon. Dowager Countess of Huntingdon,first-last,titled,dowager countess of huntingdon,Right Hon. Dowager Countess of Huntingdon,,,,,,,,Rt. Hon. Dowager Countess of Huntingdon,Interesting Narrative,"Equiano, Olaudah",8,1794
